PuzzleId,Rating,PGN,Solution,FEN,Moves
2l1gJ,1603,1. Nf3 f5 2. e4 fxe4 3. Ng5 Nf6 4. Nxe4 e6 5. Nbc3 Be7 6. Nxf6+ Bxf6 7. Qh5+ g6 8. Qh6 d6 9. Ne4 Nc6 10. Bb5 Bd7 11. Bxc6 Bxc6 12. Nxf6+ Qxf6 13. O-O O-O-O 14. d3 Rhg8 15. Bg5 Qxb2 16. Bxd8 Kxd8 17. Qxh7 Rg7 18. Qh8+ Ke7 19. Rab1 Qf6 20. Rfe1 g5 21. Re3 g4 22. Rbe1 e5 23. d4 e4 24. c4 g3 25. R1e2 gxh2+ 26. Kh1 Qg5 27. Qxh2 d5 28. cxd5 Bxd5 29. f3 Kd7 30. fxe4 Bc6 31. e5 Ke6 32. Qh3+ Ke7 33. e6 Qg6 34. Qh4+ Ke8 35. Qh8+ Rg8 36. Qh2 Rg7 37. Kg1 Rh7 38. Qg3 Qh6 39. e7 Rg7 40. Qh3 Qxh3 41. Rxh3 Rxe7 42. Rh8+ Kd7 43. Rxe7+ Kxe7 44. g4 Bd5 45. a3 a5 46. g5 b5 47. g6 b4 48. Rh7+ Kd6 49. g7 b3 50. Rh2 a4 51. Kf1 c5 52. Ke1 c4 53. Kd1 c3 54. Kc1 Kc6 55. Rh6+ Kd7 56. Rh7 Bg8 57. Rh8 b2+ 58. Kb1 Be6,g8=Q Bf5+ Ka2 b1=Q#,7R/3k2P1/4b3/8/p2P4/P1p5/1p6/1K6 w - - 2 59,g7g8q e6f5 b1a2 b2b1q
2lSHY,2236,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Bc5 4. d4 Bb6 5. Nc3 O-O 6. Bc4 d6 7. Nf3 Be6 8. Bxe6 fxe6 9. O-O Ba5 10. Bg5 Qc8 11. e5 dxe5 12. dxe5 Bxc3 13. Bxf6 Bxb2 14. Bxg7 Kxg7 15. Rb1 Ba3 16. Nd4 Be7 17. Qg4+ Kh8 18. Nxe6 Rg8 19. Qh3 Nc6 20. f4 Nd8 21. f5 Nxe6 22. fxe6,b6 Rf7 Rg7 Rxg7 Kxg7 Rf1 Qg8 Rf7+ Qxf7 exf7,r1q3rk/ppp1b2p/4P3/4P3/8/7Q/P1P3PP/1R3RK1 b - - 0 22,b7b6 f1f7 g8g7 f7g7 h8g7 b1f1 c8g8 f1f7 g8f7 e6f7
2lWx5,1149,1. e4 c6 2. d4 d6 3. Nf3 Nd7 4. Bd3 Qa5+ 5. c3 h6 6. O-O g5 7. b4 Qc7 8. e5 dxe5 9. dxe5 Nxe5 10. Re1 Nxf3+ 11. Qxf3 Be6 12. c4 Nf6 13. Nc3 Bg7 14. Rb1 O-O 15. Ne4 b6 16. Bb2,Bg4 Nxf6+ exf6 Qxg4,r4rk1/p1q1ppb1/1pp1bn1p/6p1/1PP1N3/3B1Q2/PB3PPP/1R2R1K1 b - - 1 16,e6g4 e4f6 e7f6 f3g4
2lXNb,636,1. d4 Nf6 2. c4 g6 3. e3 Bg7 4. Nc3 O-O 5. Bd3 d6 6. e4 Nc6 7. Nf3 Nb4 8. Be2 c5 9. a3 Na6 10. d5 e6 11. Bg5 exd5 12. Nxd5 h6 13. Bxf6 Bxf6 14. Rb1 Qb6 15. Qc1 Qa5+ 16. Nd2 Bg7 17. O-O Nc7 18. Nb3 Qa4 19. Nxc7 Qxb3 20. Nxa8 f5 21. exf5 Bxf5 22. Bd1 Qd3 23. Nc7 Qxb1 24. Qxb1 Bxb1 25. Bf3 Bd3 26. Bd5+ Kh7 27. Rd1 Be2 28. Rd2 Bg4 29. Nb5 Bc8 30. Nxd6 Bd4 31. Bxb7 Bxb7 32. Nxb7 Rb8 33. Na5 Bxb2 34. Nc6 Rb3 35. Nxa7 Bxa3,Nb5 Rb1+ Rd1 Rxd1#,8/N6k/6pp/2p5/2P5/br6/3R1PPP/6K1 w - - 0 36,a7b5 b3b1 d2d1 b1d1
2lrGB,1868,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. Bf4 d6 5. e3 O-O 6. Be2 Nbd7 7. g4 e5 8. dxe5 Nxe5 9. g5 Nfd7 10. h4 Nc5 11. h5 Bf5 12. f3 Ned3+ 13. Bxd3 Nxd3+ 14. Kf1 Nxf4 15. exf4 Re8 16. hxg6 fxg6 17. Qd5+ Be6 18. Qxb7 Bxc4+ 19. Kf2 Bd4+ 20. Kg3 Qd7 21. Qb4 d5 22. Nge2 a5 23. Qa3 Bg7 24. Ng1 d4 25. Qa4 Qe6 26. Ne4 Bd5 27. Re1 Qf5 28. Nh3 c6 29. Nhf2 Rf8 30. Rh4 Rfb8 31. b3 Rb4 32. Qa3 d3 33. Nd6 Qf8 34. Nde4 a4 35. bxa4 Raxa4 36. Qxd3 Rxa2 37. Reh1 Rb3 38. Qd1 Rxf2 39. Nxf2 Bxf3 40. Qxb3+ Bd5,Qb7 Qa3+ Kh2 Qf3 Qc8+ Bf8 Qg4 Qxf2+,5qk1/6bp/2p3p1/3b2P1/5P1R/1Q4K1/5N2/7R w - - 1 41,b3b7 f8a3 g3h2 a3f3 b7c8 g7f8 c8g4 f3f2
2lzLl,2306,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Bd2 e5 6. dxe5 Qxe5+ 7. Be2 Nc6 8. Nf3 Qd6 9. Nb5 Qe7 10. O-O a6 11. Nbd4 Bd7 12. Bc4 O-O-O 13. Re1 Qc5 14. Nxc6 Bxc6 15. Bxf7 Bxf3 16. Qxf3 Rxd2 17. Re8+,Rd8 Be6+ Nd7 Bxd7+ Kxd7 Qf7+ Be7 Rd1+,2k1Rb1r/1pp2Bpp/p4n2/2q5/8/5Q2/PPPr1PPP/R5K1 b - - 1 17,d2d8 f7e6 f6d7 e6d7 c8d7 f3f7 f8e7 a1d1
2mLaI,2520,1. d4 Nf6 2. Nc3 g6 3. e4 Bg7 4. Bg5 O-O 5. e5 Ne8 6. Qd2 d6 7. O-O-O dxe5 8. dxe5 Qxd2+ 9. Rxd2 Nc6 10. f4 h6 11. Bh4 g5 12. fxg5 Bxe5 13. gxh6 Bf4 14. Bd3 Bxh6 15. Nf3 Bxd2+ 16. Kxd2 Bg4 17. Nd5 f6 18. h3 Bh5 19. g4 Bf7 20. Ne3 Rd8 21. Kc1 Nd6 22. g5 Nb4 23. gxf6 Nxd3+ 24. cxd3 e6 25. Rg1+ Kh8 26. Ng5 Nf5 27. Nxf5 exf5 28. Rf1 Bg6 29. Ne6 Rde8 30. Nxf8 Rxf8 31. Re1 Rf7 32. Re7 Kh7 33. Rxf7+ Bxf7 34. Kc2 Kg6 35. b3 Kh5 36. Bg3 Kg5 37. Bxc7 Kxf6 38. Kc3 Kg5 39. Bd8+ Kf4 40. h4 Kg4 41. d4 f4,Kd3 f3 Bg5 Bg6+ Kd2 f2 Ke2 Kg3,3B4/pp3b2/8/8/3P1pkP/1PK5/P7/8 w - - 0 42,c3d3 f4f3 d8g5 f7g6 d3d2 f3f2 d2e2 g4g3
2mOI7,613,1. e4 e6 2. d4 c6 3. e5 d6 4. Nf3 f6 5. Bd3 Be7 6. O-O Nd7 7. Bf4 b6 8. exd6 Bf8 9. Ng5 fxg5 10. Qh5+ g6 11. Qxg6+,hxg6 Bxg6#,r1bqkbnr/p2n3p/1ppPp1Q1/6p1/3P1B2/3B4/PPP2PPP/RN3RK1 b kq - 0 11,h7g6 d3g6
2mlVR,1141,1. d4 d5 2. c4 dxc4 3. e3 e6 4. Bxc4 Bd6 5. Nc3 c6 6. Bb3 Qf6 7. Nf3 h6 8. e4 Be7 9. Bc2 Qg6 10. O-O h5 11. e5 f5 12. exf6 Qxf6 13. Ne5 Nd7 14. Bg6+ Kd8 15. Nxd7 Bxd7 16. Bxh5 Bd6 17. Ne4 Qe7 18. Nxd6 Qxd6 19. Qf3 g6 20. Bf4 Qe7 21. Bxg6 Nf6 22. Rfe1 Nd5 23. Bg3 b6 24. Re4 Rf8 25. Qe2 Bc8 26. Bh4 Nf6 27. Rf4 Kc7 28. Qe5+ Kb7 29. Bxf6 Qb4 30. Qg5 Qd2 31. Bd8 Rxf4 32. Qe7+ Ka6 33. Qa3+ Kb7,Bg5 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,r1bB4/pk6/1pp1p1B1/8/3P1r2/Q7/PP1q1PPP/R5K1 w - - 4 34,d8g5 d2f2 g1h1 f2f1 a1f1 f4f1
2n1eH,2553,1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Ng5 Nxg5 5. Bxg5 Qxg5 6. h4 Qf6 7. dxe5 Qxe5+ 8. Be2 Bc5 9. Nc3 O-O 10. Qd2 Nc6 11. O-O-O Bb4 12. f4 Bxc3 13. bxc3 Qc5 14. Bd3 Na5 15. h5 h6 16. g4 d5 17. g5 Nc4 18. Bxc4 Qxc4 19. gxh6 gxh6 20. f5 Bxf5 21. Qxh6 f6 22. Rhg1+ Kf7 23. Qg7+ Ke6 24. Rge1+ Be4 25. Rxe4+ dxe4 26. Qg4+ f5 27. Qg6+ Rf6 28. Qg3 Kf7 29. h6,Re8 Qg7+ Ke6 Qd7+ Ke5 Qxe8+ Kf4 Qh5 Qxc3 Qh2+ Qg3 Rf1+ Kg4 Rg1,r7/ppp2k2/5r1P/5p2/2q1p3/2P3Q1/P1P5/2KR4 b - - 0 29,a8e8 g3g7 f7e6 g7d7 e6e5 d7e8 e5f4 e8h5 c4c3 h5h2 c3g3 d1f1 f4g4 f1g1
2n7KX,1564,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Ke8 10. Rd1 Ne7 11. h3 Ng6 12. Nd4 h5 13. Bg5 Bd7 14. f4 h4 15. Ne4 b6 16. c4 Be7 17. Rf1 c5 18. Ne2 Bxg5 19. Nxg5 Ne7 20. Nc3 Nf5 21. Nd5 Rc8 22. Rae1 Be6 23. b3 c6 24. Ne3 Rd8 25. Nxf5 Bxf5 26. e6 fxe6 27. Nxe6 Bxe6 28. Rxe6+ Kf7 29. Rxc6 Rd7 30. f5 Re8 31. Rf4 Re2 32. Rxh4 Rxa2 33. f6,gxf6 Rh7+ Ke8 Rc8+,8/p2r1kp1/1pR2P2/2p5/2P4R/1P5P/r5P1/6K1 b - - 0 33,g7f6 h4h7 f7e8 c6c8
2n7Rm,2064,1. e4 e6 2. c4 c6 3. e5 d5 4. exd6 Bxd6 5. d4 Nd7 6. Nc3 Ngf6 7. Bg5 O-O 8. Nf3 Qa5 9. a3 Ne4 10. Bd2 Nxc3 11. Bxc3 Qc7 12. Be2 Nf6 13. Qc2 b6 14. O-O Bb7 15. Bd3 c5 16. d5 e5 17. Rfe1 Ng4 18. Bxh7+ Kh8 19. h3 Nh6 20. Ng5 Qe7 21. f4 Bc8 22. Bxe5 Bxe5 23. Rxe5 Qf6 24. g3 g6 25. Rae1 Bf5 26. Qa4 Bxh3 27. Re8 Qd4+ 28. Kh2 Rfxe8 29. Rxe8+,Rxe8 Qxe8+ Kg7 Kxh3,r3R2k/p4p1B/1p4pn/2pP2N1/Q1Pq1P2/P5Pb/1P5K/8 b - - 0 29,a8e8 a4e8 h8g7 h2h3
2nTi2,2076,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 h6 8. Bh4 Qb6 9. Bxf6 gxf6 10. Qd3 Qxb2 11. Rb1 Qa3 12. Be2 h5 13. O-O h4 14. h3 Nc6 15. Nb3 Qb4 16. Bg4 a5 17. a4 Qb6+ 18. Kh1 Nb4 19. Qe2 Bd7 20. Rfd1 Rc8 21. Nb5 Rxc2 22. Rd2 Rxd2 23. Nxd2 Bxb5 24. axb5 Bh6 25. Nc4 Qc5 26. Nxa5 b6 27. Nb7 Qc7 28. Rxb4 Qxb7 29. e5 Bxf4 30. Rxf4 fxe5 31. Rf1 f5 32. Bh5+ Ke7 33. Qd1 d5 34. Be2 d4 35. Bc4 Rg8 36. Rf2 Qe4 37. Qb3 Kf6 38. Re2 Qf4 39. Qd1 Rg3 40. Ra2 Qe4 41. Kh2 d3 42. Qc1 Re3 43. Rf2 f4 44. Bxe6 Kxe6 45. Qc8+ Kd5 46. Qc6+ Kd4 47. Qxb6+ Kc3 48. Qc7+ Qc4 49. b6,d2 Rxd2 Qxc7 bxc7 Kxd2 c8=Q,8/2Q5/1P6/4p3/2q2p1p/2kpr2P/5RPK/8 b - - 0 49,d3d2 f2d2 c4c7 b6c7 c3d2 c7c8q
2ndhK,1622,1. g3 c5 2. Bg2 Nc6 3. Nc3 Nf6 4. e4 e5 5. d3 d6 6. h3 Be7 7. Nge2 O-O 8. O-O Rb8 9. f4 b5 10. Kh2 b4 11. Nd5 Nxd5 12. exd5 Nd4 13. c3 bxc3 14. bxc3 Nxe2 15. Qxe2 exf4 16. Bxf4 Bf6 17. Rac1 Re8 18. Qf3 Ba6 19. c4 Rb2 20. Rf2 Rxf2 21. Qxf2 Bc8 22. Re1 Rxe1 23. Qxe1 Bf5 24. Be4 Bxe4 25. Qxe4 g6 26. Bh6 Be5 27. Bf4 Bg7 28. h4 h5 29. Bg5 Bf6 30. Bf4 Kg7 31. Qe3 Qb6 32. Bh6+ Kh7 33. Bg5 Qb2+ 34. Kh3 Bxg5 35. hxg5 Qb1 36. Qf3 Kg8 37. a4 Qc1 38. Kh4 Qd2 39. g4 Qh2+ 40. Qh3 Qxh3+ 41. Kxh3 hxg4+ 42. Kxg4 Kg7 43. a5 f6 44. a6 Kf7 45. Kf4 fxg5+ 46. Kxg5 Kg7 47. Kf4 Kf6 48. Ke4 g5,d4 cxd4 Kxd4 g4,8/p7/P2p1k2/2pP2p1/2P1K3/3P4/8/8 w - - 0 49,d3d4 c5d4 e4d4 g5g4
2nmlF,2035,1. d4 d5 2. Nf3 Nf6 3. c3 c5 4. e3 Nc6 5. Bd3 g6 6. b3 Bg7 7. Bb2 O-O 8. Nbd2 Qc7 9. O-O e5 10. dxe5 Nxe5 11. Nxe5 Qxe5 12. Nf3 Qe7 13. Qc2 Ne4 14. c4 Nf6 15. cxd5 Nxd5 16. Bc4 Nb4 17. Qe2 Bxb2 18. Qxb2 Bf5 19. Rfd1 Rfd8 20. a3 Nc6 21. h3 Rxd1+ 22. Rxd1 Rd8 23. Rxd8+ Qxd8 24. Qd2 Qxd2 25. Nxd2 Ne5 26. f3 Nxc4 27. Nxc4 Bc2 28. Nd2 a5 29. Kf1 a4 30. bxa4 Bxa4 31. Nb1 Bc6 32. Ke2 Kg7 33. g3 Kf6 34. f4 h5 35. Nc3 Kf5 36. Kd3 Bg2 37. e4+ Ke6 38. h4 f6,Nd5 Bxe4+ Kxe4 f5+ Kd3 Kxd5,8/1p6/4kpp1/2p4p/4PP1P/P1NK2P1/6b1/8 w - - 0 39,c3d5 g2e4 d3e4 f6f5 e4d3 e6d5
2oF4n,2040,1. d4 e5 2. Nf3 e4 3. Ne5 Nc6 4. Nxc6 dxc6 5. e3 Bf5 6. c4 Nf6 7. Nc3 c5 8. d5 Qd7 9. Bd2 c6 10. dxc6 Qxc6 11. Qc2 O-O-O 12. O-O-O Be7 13. h3 Rhe8 14. g4 Bg6 15. Bg2 Bd6 16. g5 Nh5 17. Nd5 b5 18. Ba5 Rd7 19. f3 b4 20. fxe4 Ng3 21. Rhg1 Nxe4 22. Bxe4 Bxe4 23. Qb3 Bxd5 24. cxd5 Qb5 25. Bxb4 Qxb4 26. Qd3 Be5 27. Rd2 Red8 28. e4 Bf4 29. Rg2 Bxd2+ 30. Rxd2 Kb7 31. a3 Qb6 32. Qc4 Qd6 33. Rd3 Qf4+ 34. Kb1 Rc8 35. Ka2 Qxg5 36. Rb3+ Ka8 37. Qa6 Qd8 38. Qc4 Qc7 39. e5 Qxe5 40. Rd3 Rcd8 41. Qb5 Qc7 42. Qc4 Rd6 43. Qg4 Rg6 44. Qe4 f6 45. d6+ Qb7 46. Qe7,Rxd6 Qxd6 Qf7+ Rb3 Qxb3+ Kxb3,k2r4/pq2Q1pp/3P1pr1/2p5/8/P2R3P/KP6/8 b - - 2 46,d8d6 e7d6 b7f7 d3b3 f7b3 a2b3
2oJi2,1888,1. e4 c5 2. f4 d5 3. e5 Bf5 4. c3 e6 5. d4 Nc6 6. Nf3 Qb6 7. Be2 Bg4 8. Nbd2 Bxf3 9. Nxf3 cxd4 10. cxd4 Bb4+ 11. Bd2,Nxd4 Nxd4 Bxd2+ Qxd2,r3k1nr/pp3ppp/1qn1p3/3pP3/1b1P1P2/5N2/PP1BB1PP/R2QK2R b KQkq - 2 11,c6d4 f3d4 b4d2 d1d2
2odgk,1187,1. b3 d5 2. Bb2 Nc6 3. f4 Bf5 4. Nf3 Nf6 5. d3 e6 6. Nbd2 Bb4 7. g3 d4 8. Bg2 Bc3 9. Bxc3 dxc3 10. Nc4 b5 11. Nce5 Nxe5 12. Nxe5 Ng4 13. Nxg4 Bxg4 14. Bc6+ Ke7 15. Bxb5 Qd5 16. O-O Qxb5 17. Qe1 Qc6 18. e4 Rhd8 19. a4 a5 20. Rf2 h5 21. Qf1 Qc5 22. h3 f5 23. hxg4 hxg4 24. Kg2 g6 25. exf5 gxf5 26. Qe2 Qd5+ 27. Kg1 Rh8 28. Rh2 Qd4+ 29. Kf1 Kf7 30. Re1 Rxh2 31. Qxh2 Kg7,Qh5 Rh8 Qxh8+ Kxh8,r7/2p3k1/4p3/p4p2/P2q1Pp1/1PpP2P1/2P4Q/4RK2 w - - 1 32,h2h5 a8h8 h5h8 g7h8
2odsZ,941,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Nc3 Nc6 5. Bb5 Nf6 6. Bxc6+ bxc6 7. Nf3 e6 8. Ne5 c5 9. Be3 cxd4 10. Bxd4 Bb4 11. Nc6 Qd6 12. Nxb4 Qxb4 13. Bxf6 gxf6 14. O-O Rg8 15. Qe2 Bb7 16. Rad1 d4 17. Ne4 Bxe4 18. Qxe4 Ke7 19. Rxd4 Qxb2 20. Rfd1 Rad8 21. Rxd8 Rxd8 22. Rxd8 Kxd8 23. h3 Qxa2 24. Qxh7 Qb1+ 25. Kh2 Ke7 26. Qd3 a5 27. Qb3 Qd1,Qa3+ Qd6+ Qxd6+ Kxd6,8/4kp2/4pp2/p7/8/1Q5P/2P2PPK/3q4 w - - 2 28,b3a3 d1d6 a3d6 e7d6
2oetA,981,1. d4 c5 2. d5 f5 3. h3 Nf6 4. g4 fxg4 5. hxg4 Nxg4 6. Qd3 Nf6 7. Rxh7,Rxh7 Qg6#,rnbqkb1r/pp1pp1pR/5n2/2pP4/8/3Q4/PPP1PP2/RNB1KBN1 b Qkq - 0 7,h8h7 d3g6
2ojHt,1425,1. c4 Nf6 2. Nc3 e6 3. g3 d5 4. cxd5 exd5 5. d4 c6 6. Bg2 h5 7. Nf3 Bg4 8. Bg5 Nbd7 9. Ne5 Be7 10. h3 Bf5 11. Qb3 Qb6 12. Nxd7 Nxd7 13. Bxe7 Qxb3 14. axb3 Kxe7 15. f3 Nf6 16. e4 dxe4 17. fxe4 Be6 18. d5 cxd5 19. exd5 Bf5 20. O-O Bc2 21. Rfe1+ Kd7 22. d6 Bxb3 23. Re7+ Kxd6 24. Rxb7 Rab8 25. Ra6+ Kc5 26. Ra5+ Kd4 27. Rbxa7 h4 28. g4 Kd3 29. g5 Nh5 30. Rd7+ Kc2 31. Ne4 Nf4 32. Rd2+ Kb1 33. Nc3+ Kc1 34. Rf2,Nxg2 Ra1#,1r5r/5pp1/8/R5P1/5n1p/1bN4P/1P3RB1/2k3K1 b - - 10 34,f4g2 a5a1
2opZT,1385,1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3 cxd4 5. exd5 Qxd5 6. Bc4 Qd6 7. O-O Nf6 8. Re1 Nc6 9. Nb3 Bd7 10. Nbxd4 Nxd4 11. Nxd4 Qc7 12. Bb3 O-O-O 13. c3 e5 14. Nf3 Bg4 15. Qc2 Bxf3 16. Qf5+ Kb8 17. Qxf3 e4 18. Qf5 Bc5 19. Bf4 Bd6 20. Bxd6 Rxd6 21. Rad1 g6 22. Qe5 Rhd8 23. Rxd6 Qxd6 24. Qxd6+ Rxd6 25. Bxf7 Rd2 26. Rb1 Ng4 27. Bg8 h6 28. Bh7 Nxf2 29. Bxg6 e3 30. Re1 Ng4 31. Bf5 Ne5 32. Rxe3 Nc6 33. b4 Rxa2 34. Rh3 a5 35. b5 Ne7 36. Be6 Re2 37. Rxh6 a4 38. c4 a3 39. c5 Ka7 40. b6+ Ka6 41. Bc4+ Ka5,Bxe2 a2 Rd6 a1=Q+,8/1p2n3/1P5R/k1P5/2B5/p7/4r1PP/6K1 w - - 3 42,c4e2 a3a2 h6d6 a2a1q
2oqcv,1466,1. e4 d5 2. exd5 Nf6 3. c4 e6 4. dxe6 Bxe6 5. d4 Bb4+ 6. Bd2 Qe7 7. Nc3 Bxc4+ 8. Nge2 Nc6 9. a3 Ba5 10. b4 Bb6 11. d5 Nd4 12. Qa4+ c6 13. dxc6 Bxe2 14. cxb7+ Bb5+ 15. Be2 Bxa4 16. bxa8=Q+ Bd8,Nxa4 Qxe2#,Q2bk2r/p3qppp/5n2/8/bP1n4/P1N5/3BBPPP/R3K2R w KQk - 1 17,c3a4 e7e2
2pD8y,2566,1. e4 d5 2. exd5 Qxd5 3. c4 Qe5+ 4. Qe2 Qxe2+ 5. Bxe2 Nc6 6. Nf3 Bf5 7. d4 Nb4 8. Na3 O-O-O 9. Bd2 Nc6 10. d5 Nb8 11. O-O e6 12. dxe6 fxe6 13. Be3 Bxa3 14. bxa3 a6 15. Rab1 Nf6 16. Ne5 Bg6 17. Nxg6 hxg6 18. Rb3 Rh4 19. Rfb1 b6 20. Bxb6 cxb6 21. Rxb6 Kc7 22. Rb7+ Kd6 23. Rxb8 Rxb8 24. Rxb8 Re4 25. Rb2 Nd7 26. h3 Ne5 27. Rd2+ Kc5 28. Bf3 Rxc4 29. Re2 Nxf3+ 30. gxf3 Rc3,Re3 Rxe3 fxe3 Kb5 Kf2 Ka4,8/6p1/p3p1p1/2k5/8/P1r2P1P/P3RP2/6K1 w - - 1 31,e2e3 c3e3 f2e3 c5b5 g1f2 b5a4
2pOkT,883,1. e4 c5 2. Nf3 Nc6 3. d3 g6 4. g3 Bg7 5. Bg2 d6 6. O-O e6 7. Nbd2 Nge7 8. Re1 b6 9. e5 Bb7 10. exd6 Qxd6 11. Nf1 O-O 12. Bf4 e5 13. Nxe5 Nxe5 14. Bxb7 Rad8 15. Qe2 f6 16. Ne3 Qd7 17. Bg2 Nf5 18. Nxf5 Qxf5 19. Qe4 Qh5 20. Rad1 Ng4 21. h3 Ne5 22. Bd2 f5 23. Qe2 Qxe2 24. Rxe2 Nf7 25. Bc1 a5 26. Re6 b5 27. Ra6 a4 28. Rb6 Rb8 29. Rxb8 Rxb8 30. b3 Ne5 31. Re1 axb3 32. axb3 c4 33. Bd5+ Kf8 34. dxc4 bxc4 35. f4 cxb3 36. fxe5 b2 37. Bxb2 Rxb2 38. Bb3 Ke7 39. Ra1 Bxe5 40. Ra7+ Kf6 41. Kg2 h6 42. h4,Rb1 Rf7#,8/R7/5kpp/4bp2/7P/1B4P1/1rP3K1/8 b - - 0 42,b2b1 a7f7
2pTjo,1089,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Bb4 5. Bd2 Kf8 6. e3 g6 7. cxd5 exd5 8. Be2 Kg7 9. O-O c5 10. dxc5 Nc6 11. a3 Bxc3 12. Bxc3 Re8 13. b4 Kg8 14. Nd4 Ne4 15. Bb2 Qg5 16. Kh1 Be6 17. Nxc6 bxc6 18. Qd4 f6 19. f3 Nxc5 20. bxc5 Rf8 21. e4 dxe4 22. fxe4 Rad8 23. Qc3 Rd2 24. Bc1 Bh3,Bf3 Bxg2+ Bxg2 Qxg2#,5rk1/p6p/2p2pp1/2P3q1/4P3/P1Q4b/3rB1PP/R1B2R1K w - - 5 25,e2f3 h3g2 f3g2 g5g2
2pZvS,716,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Bd3 h6 9. Ne4 Nd5 10. O-O f5 11. Qh5+ Ke7 12. Nec3 Nf4 13. Qf3 g5 14. Re1 e4 15. b3 Kf6 16. Bxe4 fxe4 17. Nxe4+ Kg6 18. Bb2 Bf5 19. d3 Bg7 20. Bxg7 Kxg7 21. Nbd2 Re8 22. g3 Bxe4 23. Nxe4 Nh3+ 24. Kg2 Rf8 25. Qg4 Nf4+ 26. gxf4 Rxf4 27. Qg3 Qd7 28. Nc5 Qd5+ 29. Ne4 Raf8 30. Re2 Nb7 31. Rae1 Qf5 32. h3 Qd5 33. Kg1 Rf3 34. Qg2 Nd8 35. h4 Ne6 36. hxg5 hxg5 37. Ng3 Nf4 38. Re7+ Kg6 39. Qh2 Rf7 40. Rxf7 Qxf7 41. Re4 a5 42. c4 c5 43. Kf1 Rxd3,Ne2 Rd1#,8/5q2/6k1/p1p3p1/2P1Rn2/1P1r2N1/P4P1Q/5K2 w - - 0 44,g3e2 d3d1
2phJv,2218,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nxd5 6. Nxf7 Kxf7 7. Qf3+ Ke6 8. Nc3 Ne7 9. O-O c6 10. Re1 Ng6 11. d4 Bb4 12. Qg4+ Kf7 13. Qf3+,Qf6 Nxd5 Qxf3 Nxb4+ Kf8 gxf3,r1bq3r/pp3kpp/2p3n1/3np3/1bBP4/2N2Q2/PPP2PPP/R1B1R1K1 b - - 4 13,d8f6 c3d5 f6f3 d5b4 f7f8 g2f3
2pjG4,1226,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. f3 e5 6. Bb5+ Bd7 7. Bxd7+ Qxd7 8. Nf5 d5 9. Bg5 dxe4 10. Bxf6 Qxd1+ 11. Kxd1 gxf6 12. fxe4 Na6 13. Nc3 O-O-O+ 14. Ke2 Rg8 15. g3 Nb4 16. Rac1 Kb8 17. Rhf1 Rg6 18. a3 Na6 19. b4 Nc7 20. Rfd1 Rxd1 21. Rxd1 Kc8 22. Kf3 a6 23. h4 Ne6 24. Nd5 Kb8 25. c4 h5 26. c5 a5 27. Nb6 Bh6 28. Nc4 axb4 29. axb4 Rg4 30. Rd7 Bc1 31. Ncd6 Nd4+ 32. Nxd4 exd4 33. Rxb7+ Ka8 34. c6 d3 35. c7 Rg8 36. b5 Ba3 37. b6,Bxd6 Ra7#,k5r1/1RP2p2/1P1N1p2/7p/4P2P/b2p1KP1/8/8 b - - 0 37,a3d6 b7a7
